# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Fri Jul 26 04:20:41 CEST 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.04800	Y = 0.33571	[M/H] = 0.576	eta_R = 0.200	Age = 	1.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.048000	8.0000	0.10000000	0.1000	-2.5659	3.4912	4.9146	11.185	16.773	15.196	13.554	12.300	10.724	9.295	8.768	8.491	1.57040203	0
	0.048000	8.0000	0.10346084	0.1035	-2.5434	3.4931	4.9148	11.129	16.662	15.098	13.464	12.220	10.659	9.244	8.716	8.440	1.60364664	0
	0.048000	8.0000	0.11607722	0.1161	-2.4618	3.5007	4.9132	10.924	16.251	14.739	13.134	11.930	10.425	9.058	8.527	8.258	1.71561503	0
	0.048000	8.0000	0.12000000	0.1200	-2.4380	3.5031	4.9135	10.865	16.138	14.637	13.040	11.846	10.358	9.004	8.472	8.204	1.74782515	0
	0.048000	8.0000	0.12589611	0.1259	-2.4063	3.5058	4.9135	10.786	15.997	14.509	12.921	11.739	10.270	8.931	8.397	8.132	1.79420567	0
	0.048000	8.0000	0.14000000	0.1400	-2.3315	3.5122	4.9106	10.599	15.665	14.208	12.642	11.487	10.062	8.758	8.219	7.960	1.89584959	0
	0.048000	8.0000	0.15893695	0.1589	-2.2452	3.5193	4.9076	10.383	15.290	13.867	12.324	11.200	9.824	8.558	8.014	7.761	2.01496649	0
	0.048000	8.0000	0.16000000	0.1600	-2.2408	3.5197	4.9076	10.372	15.270	13.849	12.308	11.185	9.811	8.547	8.004	7.751	2.02115250	0
	0.048000	8.0000	0.16046624	0.1605	-2.2389	3.5198	4.9076	10.367	15.262	13.841	12.301	11.179	9.806	8.543	7.999	7.747	2.02384901	0
	0.048000	8.0000	0.20000000	0.2000	-2.0900	3.5314	4.9008	9.995	14.655	13.279	11.772	10.694	9.403	8.199	7.645	7.401	2.22178221	0
	0.048000	8.0000	0.25000000	0.2500	-1.9361	3.5425	4.8882	9.610	14.067	12.725	11.246	10.206	8.994	7.843	7.278	7.040	2.40809011	0
	0.048000	8.0000	0.30000001	0.3000	-1.8131	3.5516	4.8804	9.303	13.590	12.288	10.841	9.829	8.670	7.554	6.979	6.750	2.54750419	0
	0.048000	8.0000	0.33477902	0.3348	-1.7365	3.5572	4.8740	9.111	13.280	12.037	10.639	9.634	8.477	7.360	6.778	6.562	2.62536454	0
	0.048000	8.0000	0.34999999	0.3500	-1.7052	3.5595	4.8712	9.033	13.154	11.935	10.558	9.555	8.399	7.281	6.695	6.485	2.65552020	0
	0.048000	8.0000	0.38307577	0.3831	-1.6377	3.5648	4.8640	8.864	12.875	11.712	10.382	9.386	8.229	7.109	6.516	6.320	2.71431231	0
	0.048000	8.0000	0.40000001	0.4000	-1.6032	3.5672	4.8582	8.778	12.739	11.602	10.295	9.301	8.142	7.021	6.425	6.235	2.74133730	0
	0.048000	8.0000	0.44999999	0.4500	-1.4976	3.5752	4.8356	8.514	12.316	11.265	10.032	9.044	7.880	6.751	6.145	5.973	2.81098008	0
	0.048000	8.0000	0.50000000	0.5000	-1.3921	3.5847	4.8137	8.250	11.909	10.852	9.630	8.682	7.610	6.526	5.885	5.734	2.86847806	0
	0.048000	8.0000	0.50737178	0.5074	-1.3748	3.5864	4.8096	8.207	11.840	10.781	9.560	8.620	7.565	6.490	5.843	5.695	2.87612224	0
	0.048000	8.0000	0.55000001	0.5500	-1.2756	3.5950	4.7798	7.959	11.465	10.393	9.179	8.279	7.312	6.279	5.598	5.468	2.91663504	0
	0.048000	8.0000	0.60000002	0.6000	-1.1560	3.6070	4.7461	7.660	11.023	9.926	8.714	7.860	7.005	6.029	5.327	5.213	2.95739889	0
	0.048000	8.0000	0.61848122	0.6185	-1.1106	3.6124	4.7356	7.546	10.856	9.748	8.536	7.698	6.886	5.935	5.234	5.124	2.97093463	0
	0.048000	8.0000	0.64999998	0.6500	-1.0427	3.6196	4.7180	7.377	10.615	9.492	8.279	7.463	6.711	5.792	5.091	4.987	2.99236870	0
	0.048000	8.0000	0.69754285	0.6975	-0.9306	3.6336	4.6925	7.096	10.161	9.046	7.851	7.078	6.417	5.557	4.877	4.783	3.02115345	0
	0.048000	8.0000	0.69999999	0.7000	-0.9249	3.6342	4.6909	7.082	10.138	9.024	7.831	7.059	6.402	5.544	4.866	4.773	3.02253795	0
	0.048000	8.0000	0.71680653	0.7168	-0.8880	3.6395	4.6853	6.990	9.972	8.870	7.688	6.933	6.304	5.468	4.802	4.712	3.03176141	0
	0.048000	8.0000	0.75000000	0.7500	-0.8198	3.6487	4.6737	6.819	9.671	8.590	7.429	6.702	6.123	5.325	4.680	4.596	3.04879928	0
	0.048000	8.0000	0.75061774	0.7506	-0.8185	3.6489	4.6735	6.816	9.665	8.585	7.424	6.697	6.120	5.322	4.678	4.594	3.04910254	0
	0.048000	8.0000	0.80000001	0.8000	-0.7018	3.6644	4.6464	6.525	9.117	8.120	7.011	6.336	5.813	5.076	4.480	4.405	3.07187057	0
	0.048000	8.0000	0.82760167	0.8276	-0.6404	3.6727	4.6329	6.371	8.825	7.874	6.793	6.146	5.652	4.946	4.378	4.307	3.08341742	1
	0.048000	8.0000	0.85000002	0.8500	-0.5901	3.6797	4.6224	6.245	8.576	7.676	6.621	5.997	5.522	4.842	4.297	4.230	3.09222293	1
	0.048000	8.0000	0.89999998	0.9000	-0.4818	3.6947	4.5990	5.974	8.042	7.259	6.260	5.686	5.246	4.620	4.122	4.062	3.11026096	1
	0.048000	8.0000	0.92189658	0.9219	-0.4311	3.7015	4.5857	5.848	7.798	7.068	6.095	5.542	5.118	4.515	4.039	3.982	3.11752987	1
	0.048000	8.0000	0.94999999	0.9500	-0.3752	3.7089	4.5723	5.708	7.539	6.867	5.922	5.391	4.980	4.402	3.947	3.893	3.12635612	1
	0.048000	8.0000	1.00000000	1.0000	-0.2714	3.7222	4.5444	5.448	7.062	6.497	5.604	5.110	4.724	4.191	3.775	3.727	3.14080405	1
	0.048000	8.0000	1.04999995	1.0500	-0.1693	3.7351	4.5149	5.193	6.613	6.145	5.306	4.843	4.479	3.987	3.604	3.561	3.15380883	1
	0.048000	8.0000	1.10000002	1.1000	-0.0672	3.7474	4.4822	4.938	6.176	5.799	5.013	4.579	4.236	3.782	3.429	3.391	3.16554141	1
	0.048000	8.0000	1.13651085	1.1365	0.0118	3.7573	4.4568	4.741	5.848	5.535	4.792	4.380	4.052	3.627	3.298	3.262	3.17340660	1
	0.048000	8.0000	1.14999998	1.1500	0.0372	3.7602	4.4481	4.677	5.748	5.452	4.722	4.317	3.993	3.576	3.253	3.219	3.17617631	1
	0.048000	8.0000	1.20000005	1.2000	0.1300	3.7707	4.4159	4.445	5.383	5.150	4.467	4.085	3.778	3.391	3.092	3.060	3.18585706	1
	0.048000	8.0000	1.25914705	1.2591	0.2327	3.7817	4.3780	4.188	5.005	4.826	4.191	3.832	3.542	3.185	2.910	2.881	3.19624090	1
	0.048000	8.0000	1.30914700	1.3091	0.3151	3.7908	4.3492	3.982	4.708	4.567	3.970	3.631	3.356	3.022	2.767	2.740	3.20421386	1
	0.048000	8.0000	1.35914695	1.3591	0.3917	3.7995	4.3236	3.791	4.431	4.325	3.766	3.444	3.183	2.872	2.635	2.610	3.21152425	1
	0.048000	8.0000	1.40914702	1.4091	0.4651	3.8077	4.2986	3.607	4.187	4.100	3.573	3.268	3.021	2.730	2.509	2.486	3.21824861	1
	0.048000	8.0000	1.45914710	1.4591	0.5342	3.8156	4.2762	3.434	3.956	3.887	3.392	3.103	2.869	2.597	2.391	2.370	3.22445226	1
	0.048000	8.0000	1.50914705	1.5091	0.5996	3.8233	4.2565	3.271	3.737	3.684	3.220	2.947	2.726	2.473	2.282	2.262	3.23019147	1
	0.048000	8.0000	1.55914700	1.5591	0.6629	3.8311	4.2383	3.113	3.536	3.491	3.055	2.798	2.591	2.356	2.180	2.161	3.23551464	1
	0.048000	8.0000	1.60914695	1.6091	0.7242	3.8390	4.2224	2.960	3.344	3.304	2.896	2.656	2.462	2.245	2.084	2.066	3.24046183	1
	0.048000	8.0000	1.65914702	1.6591	0.7827	3.8474	4.2109	2.813	3.156	3.122	2.744	2.521	2.342	2.144	1.998	1.982	3.24505830	1
	0.048000	8.0000	1.70914710	1.7091	0.8386	3.8566	4.2044	2.673	2.982	2.948	2.600	2.396	2.233	2.055	1.925	1.910	3.24933648	1
	0.048000	8.0000	1.75914705	1.7591	0.8934	3.8664	4.2015	2.537	2.814	2.777	2.460	2.276	2.131	1.973	1.860	1.847	3.25332665	1
	0.048000	8.0000	1.80914700	1.8091	0.9452	3.8765	4.2021	2.407	2.653	2.613	2.328	2.164	2.038	1.901	1.805	1.793	3.25705576	1
	0.048000	8.0000	1.85914695	1.8591	0.9966	3.8860	4.2008	2.279	2.505	2.458	2.201	2.058	1.949	1.830	1.748	1.737	3.26054716	1
	0.048000	8.0000	1.88440001	1.8844	1.0217	3.8907	4.2004	2.216	2.432	2.382	2.140	2.006	1.905	1.795	1.720	1.710	3.26222706	1
	0.048000	8.0000	1.90914702	1.9091	1.0462	3.8952	4.1996	2.155	2.362	2.308	2.079	1.955	1.862	1.761	1.693	1.683	3.26382208	1
	0.048000	8.0000	1.95914710	1.9591	1.0946	3.9041	4.1977	2.033	2.224	2.165	1.964	1.858	1.780	1.695	1.638	1.629	3.26689887	1
	0.048000	8.0000	1.97407782	1.9741	1.1087	3.9067	4.1973	1.998	2.185	2.125	1.932	1.831	1.757	1.676	1.622	1.613	3.26778173	1
	0.048000	8.0000	2.00914693	2.0091	1.1416	3.9126	4.1958	1.916	2.093	2.031	1.857	1.767	1.702	1.631	1.585	1.577	3.26979399	1
	0.048000	8.0000	2.05914688	2.0591	1.1877	3.9206	4.1925	1.801	1.964	1.899	1.751	1.676	1.625	1.567	1.530	1.523	3.27251720	1
	0.048000	8.0000	2.10914707	2.1091	1.2325	3.9284	4.1894	1.689	1.840	1.777	1.652	1.591	1.551	1.506	1.477	1.470	3.27508020	1
