# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Fri Jul 26 04:21:11 CEST 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.03000	Y = 0.30200	[M/H] = 0.336	eta_R = 0.200	Age = 	1.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.030000	8.0000	0.10000000	0.1000	-2.5579	3.5015	4.9477	11.165	16.474	14.966	13.363	12.162	10.663	9.300	8.769	8.500	1.57040203	0
	0.030000	8.0000	0.10051851	0.1005	-2.5544	3.5017	4.9476	11.156	16.459	14.952	13.350	12.150	10.653	9.292	8.761	8.492	1.57545948	0
	0.030000	8.0000	0.10880093	0.1088	-2.4987	3.5068	4.9465	11.017	16.206	14.723	13.138	11.960	10.498	9.164	8.629	8.365	1.65270770	0
	0.030000	8.0000	0.12000000	0.1200	-2.4271	3.5142	4.9470	10.838	15.860	14.412	12.853	11.706	10.295	9.001	8.461	8.204	1.74782515	0
	0.030000	8.0000	0.12234905	0.1223	-2.4144	3.5153	4.9473	10.806	15.802	14.360	12.804	11.663	10.259	8.972	8.431	8.175	1.76658571	0
	0.030000	8.0000	0.13841784	0.1384	-2.3273	3.5231	4.9450	10.588	15.408	14.003	12.474	11.366	10.016	8.771	8.225	7.976	1.88505542	0
	0.030000	8.0000	0.14000000	0.1400	-2.3195	3.5239	4.9452	10.569	15.371	13.970	12.443	11.339	9.994	8.753	8.207	7.958	1.89584959	0
	0.030000	8.0000	0.14187622	0.1419	-2.3105	3.5247	4.9451	10.546	15.332	13.934	12.410	11.309	9.969	8.733	8.186	7.937	1.90846705	0
	0.030000	8.0000	0.16000000	0.1600	-2.2265	3.5317	4.9416	10.336	14.991	13.616	12.109	11.033	9.744	8.541	7.987	7.743	2.02115250	0
	0.030000	8.0000	0.19688545	0.1969	-2.0829	3.5430	4.9331	9.977	14.426	13.086	11.607	10.569	9.360	8.211	7.645	7.408	2.20807147	0
	0.030000	8.0000	0.20000000	0.2000	-2.0720	3.5439	4.9326	9.950	14.382	13.045	11.569	10.534	9.331	8.186	7.620	7.383	2.22178221	0
	0.030000	8.0000	0.21665609	0.2167	-2.0181	3.5479	4.9294	9.815	14.174	12.849	11.383	10.362	9.188	8.062	7.491	7.257	2.29042673	0
	0.030000	8.0000	0.25000000	0.2500	-1.9184	3.5551	4.9206	9.566	13.775	12.501	11.075	10.071	8.928	7.820	7.243	7.021	2.40809011	0
	0.030000	8.0000	0.27864018	0.2786	-1.8455	3.5602	4.9155	9.384	13.480	12.252	10.861	9.867	8.739	7.640	7.058	6.848	2.49254298	0
	0.030000	8.0000	0.30000001	0.3000	-1.7955	3.5638	4.9118	9.259	13.278	12.081	10.716	9.728	8.610	7.517	6.931	6.729	2.54750419	0
	0.030000	8.0000	0.30354801	0.3035	-1.7875	3.5643	4.9112	9.239	13.245	12.054	10.692	9.706	8.590	7.497	6.911	6.710	2.55606818	0
	0.030000	8.0000	0.33712289	0.3371	-1.7142	3.5693	4.9034	9.056	12.955	11.808	10.482	9.504	8.401	7.315	6.725	6.534	2.63015056	0
	0.030000	8.0000	0.34999999	0.3500	-1.6873	3.5711	4.8998	8.988	12.850	11.719	10.406	9.431	8.332	7.248	6.656	6.470	2.65552020	0
	0.030000	8.0000	0.40000001	0.4000	-1.5843	3.5782	4.8831	8.731	12.459	11.369	10.091	9.133	8.070	7.002	6.398	6.226	2.74133730	0
	0.030000	8.0000	0.44211358	0.4421	-1.4932	3.5841	4.8593	8.503	12.135	11.053	9.788	8.851	7.841	6.797	6.174	6.014	2.80089784	0
	0.030000	8.0000	0.44999999	0.4500	-1.4766	3.5852	4.8545	8.462	12.077	10.996	9.733	8.800	7.799	6.759	6.132	5.975	2.81098008	0
	0.030000	8.0000	0.50000000	0.5000	-1.3694	3.5930	4.8242	8.193	11.683	10.607	9.357	8.455	7.530	6.524	5.868	5.727	2.86847806	0
	0.030000	8.0000	0.55000001	0.5500	-1.2576	3.6019	4.7897	7.914	11.268	10.190	8.953	8.087	7.249	6.283	5.597	5.474	2.91663504	0
	0.030000	8.0000	0.60000002	0.6000	-1.1321	3.6148	4.7533	7.600	10.821	9.732	8.510	7.683	6.933	6.013	5.320	5.208	2.95739889	0
	0.030000	8.0000	0.64999998	0.6500	-1.0184	3.6271	4.7237	7.316	10.395	9.307	8.102	7.313	6.645	5.770	5.077	4.976	2.99236870	0
	0.030000	8.0000	0.69999999	0.7000	-0.9129	3.6387	4.6970	7.052	9.959	8.907	7.736	6.986	6.372	5.540	4.868	4.776	3.02253795	0
	0.030000	8.0000	0.75000000	0.7500	-0.7917	3.6542	4.6676	6.749	9.414	8.425	7.303	6.604	6.056	5.281	4.645	4.564	3.04879928	0
	0.030000	8.0000	0.78749740	0.7875	-0.7088	3.6656	4.6516	6.542	9.010	8.091	7.011	6.352	5.838	5.107	4.506	4.432	3.06636882	0
	0.030000	8.0000	0.80000001	0.8000	-0.6789	3.6698	4.6451	6.467	8.864	7.971	6.906	6.261	5.760	5.044	4.457	4.385	3.07187057	0
	0.030000	8.0000	0.85000002	0.8500	-0.5612	3.6866	4.6212	6.173	8.277	7.507	6.505	5.916	5.457	4.802	4.269	4.205	3.09222293	0
	0.030000	8.0000	0.85887289	0.8589	-0.5412	3.6894	4.6169	6.123	8.178	7.430	6.438	5.859	5.406	4.761	4.236	4.174	3.09558105	1
	0.030000	8.0000	0.89999998	0.9000	-0.4496	3.7029	4.5996	5.894	7.718	7.076	6.136	5.599	5.175	4.577	4.094	4.038	3.11026096	1
	0.030000	8.0000	0.92551547	0.9255	-0.3922	3.7107	4.5854	5.751	7.451	6.869	5.959	5.444	5.034	4.462	4.001	3.949	3.11869717	1
	0.030000	8.0000	0.94999999	0.9500	-0.3409	3.7179	4.5741	5.622	7.207	6.683	5.801	5.305	4.909	4.359	3.920	3.870	3.12635612	1
	0.030000	8.0000	1.00000000	1.0000	-0.2352	3.7320	4.5471	5.358	6.728	6.311	5.486	5.027	4.654	4.150	3.748	3.704	3.14080405	1
	0.030000	8.0000	1.01779854	1.0178	-0.1974	3.7368	4.5364	5.264	6.563	6.182	5.378	4.929	4.565	4.075	3.686	3.643	3.14559150	1
	0.030000	8.0000	1.04999995	1.0500	-0.1323	3.7452	4.5184	5.101	6.279	5.959	5.191	4.761	4.411	3.947	3.578	3.539	3.15380883	1
	0.030000	8.0000	1.10000002	1.1000	-0.0330	3.7575	4.4883	4.853	5.869	5.628	4.913	4.511	4.180	3.751	3.412	3.376	3.16554141	1
	0.030000	8.0000	1.14999998	1.1500	0.0632	3.7689	4.4570	4.612	5.489	5.315	4.649	4.271	3.958	3.561	3.248	3.216	3.17617631	1
